,Original,Destination,passengers
2234,Ohio,Georgia,79625.0
2235,Ohio,Kentucky,242.0
2236,Ohio,Rhode Island,0.0
2237,Ohio,Oklahoma,155.0
2238,Ohio,Louisiana,875.0
2239,Ohio,Minnesota,17994.0
2240,Ohio,U.S. Pacific Trust Territories and Possessions,0.0
2241,Ohio,Michigan,18878.0
2242,Ohio,Pennsylvania,14342.0
2243,Ohio,Nebraska,0.0
2244,Ohio,Wyoming,0.0
2245,Ohio,Oregon,569.0
2246,Ohio,Iowa,161.0
2247,Ohio,South Carolina,8818.0
2248,Ohio,Vermont,0.0
2249,Ohio,Maryland,19647.0
2250,Ohio,Connecticut,0.0
2251,Ohio,North Carolina,48690.0
2252,Ohio,New Mexico,0.0
2253,Ohio,U.S. Virgin Islands,0.0
2254,Ohio,Texas,53765.0
2255,Ohio,New Jersey,15083.0
2256,Ohio,New Hampshire,0.0
2257,Ohio,Alaska,0.0
2258,Ohio,North Dakota,0.0
2259,Ohio,Maine,267.0
2260,Ohio,Colorado,39189.0
2261,Ohio,California,13909.0
2262,Ohio,Missouri,4806.0
2263,Ohio,Nevada,25081.0
2264,Ohio,Delaware,0.0
2265,Ohio,Wisconsin,8.0
2266,Ohio,New York,19841.0
2267,Ohio,Puerto Rico,0.0
2268,Ohio,Ohio,898.0
2269,Ohio,Alabama,292.0
2270,Ohio,Utah,0.0
2271,Ohio,Hawaii,0.0
2272,Ohio,Illinois,94916.0
2273,Ohio,Indiana,47.0
2274,Ohio,Idaho,0.0
2275,Ohio,West Virginia,14.0
2276,Ohio,Tennessee,13606.0
2277,Ohio,Arizona,18143.0
2278,Ohio,Massachusetts,13845.0
2279,Alabama,Montana,1.0
2280,Alabama,Florida,11486.0
2281,Alabama,Washington,0.0
2282,Alabama,Arkansas,0.0
2283,Alabama,South Dakota,0.0
2284,Alabama,Mississippi,0.0
2285,Alabama,Kansas,0.0
2286,Alabama,Virginia,7712.0
2287,Alabama,Georgia,61302.0
2288,Alabama,Kentucky,0.0
2289,Alabama,Rhode Island,0.0
2290,Alabama,Oklahoma,140.0
2291,Alabama,Louisiana,210.0
2292,Alabama,Minnesota,0.0
2293,Alabama,U.S. Pacific Trust Territories and Possessions,0.0
2294,Alabama,Michigan,2162.0
2295,Alabama,Pennsylvania,2927.0
2296,Alabama,Nebraska,0.0
2297,Alabama,Wyoming,0.0
2298,Alabama,Oregon,0.0
2299,Alabama,Iowa,0.0
2300,Alabama,South Carolina,0.0
2301,Alabama,Vermont,0.0
2302,Alabama,Maryland,570.0
2303,Alabama,Connecticut,0.0
2304,Alabama,North Carolina,25517.0
2305,Alabama,New Mexico,0.0
2306,Alabama,U.S. Virgin Islands,0.0
2307,Alabama,Texas,47557.0
2308,Alabama,New Jersey,0.0
2309,Alabama,New Hampshire,0.0
2310,Alabama,Alaska,0.0
2311,Alabama,North Dakota,0.0
2312,Alabama,Maine,0.0
2313,Alabama,Colorado,9939.0
2314,Alabama,California,6.0
2315,Alabama,Missouri,0.0
2316,Alabama,Nevada,2818.0
2317,Alabama,Delaware,0.0
2318,Alabama,Wisconsin,0.0
2319,Alabama,New York,987.0
2320,Alabama,Puerto Rico,0.0
2321,Alabama,Ohio,290.0
2322,Alabama,Alabama,0.0
2323,Alabama,Utah,0.0
2324,Alabama,Hawaii,0.0
2325,Alabama,Illinois,9293.0
2326,Alabama,Indiana,74.0
2327,Alabama,Idaho,0.0
2328,Alabama,West Virginia,0.0
2329,Alabama,Tennessee,258.0
2330,Alabama,Arizona,0.0
2331,Alabama,Massachusetts,0.0
2332,Utah,Montana,37181.0
2333,Utah,Florida,34959.0
2334,Utah,Washington,56389.0
2335,Utah,Arkansas,0.0
2336,Utah,South Dakota,1372.0
2337,Utah,Mississippi,0.0
2338,Utah,Kansas,0.0
2339,Utah,Virginia,8461.0
2340,Utah,Georgia,48142.0
2341,Utah,Kentucky,7149.0
2342,Utah,Rhode Island,0.0
2343,Utah,Oklahoma,7590.0
2344,Utah,Louisiana,2224.0
2345,Utah,Minnesota,22946.0
2346,Utah,U.S. Pacific Trust Territories and Possessions,0.0
2347,Utah,Michigan,18483.0
2348,Utah,Pennsylvania,6882.0
2349,Utah,Nebraska,5185.0
2350,Utah,Wyoming,11239.0
2351,Utah,Oregon,37192.0
2352,Utah,Iowa,1344.0
2353,Utah,South Carolina,0.0
2354,Utah,Vermont,0.0
2355,Utah,Maryland,7588.0
2356,Utah,Connecticut,0.0
2357,Utah,North Carolina,19012.0
2358,Utah,New Mexico,5887.0
2359,Utah,U.S. Virgin Islands,0.0
2360,Utah,Texas,82363.0
2361,Utah,New Jersey,7878.0
2362,Utah,New Hampshire,0.0
2363,Utah,Alaska,3205.0
2364,Utah,North Dakota,119.0
2365,Utah,Maine,0.0
2366,Utah,Colorado,81531.0
2367,Utah,California,212455.0
2368,Utah,Missouri,19690.0
2369,Utah,Nevada,54553.0
2370,Utah,Delaware,0.0
2371,Utah,Wisconsin,2198.0
2372,Utah,New York,24641.0
2373,Utah,Puerto Rico,0.0
2374,Utah,Ohio,0.0
2375,Utah,Alabama,0.0
2376,Utah,Utah,15570.0
2377,Utah,Hawaii,5996.0
2378,Utah,Illinois,35520.0
2379,Utah,Indiana,0.0
2380,Utah,Idaho,31403.0
2381,Utah,West Virginia,0.0
2382,Utah,Tennessee,13709.0
2383,Utah,Arizona,65020.0
2384,Utah,Massachusetts,16100.0
2385,Hawaii,Montana,0.0
2386,Hawaii,Florida,970.0
2387,Hawaii,Washington,63403.0
2388,Hawaii,Arkansas,0.0
2389,Hawaii,South Dakota,0.0
2390,Hawaii,Mississippi,0.0
2391,Hawaii,Kansas,0.0
2392,Hawaii,Virginia,1722.0
2393,Hawaii,Georgia,6789.0
2394,Hawaii,Kentucky,0.0
2395,Hawaii,Rhode Island,0.0
2396,Hawaii,Oklahoma,173.0
2397,Hawaii,Louisiana,0.0
2398,Hawaii,Minnesota,811.0
2399,Hawaii,U.S. Pacific Trust Territories and Possessions,6712.0
2400,Hawaii,Michigan,0.0
2401,Hawaii,Pennsylvania,0.0
2402,Hawaii,Nebraska,0.0
2403,Hawaii,Wyoming,0.0
2404,Hawaii,Oregon,15753.0
2405,Hawaii,Iowa,0.0
2406,Hawaii,South Carolina,0.0
2407,Hawaii,Vermont,0.0
2408,Hawaii,Maryland,0.0
2409,Hawaii,Connecticut,0.0
2410,Hawaii,North Carolina,5058.0
2411,Hawaii,New Mexico,0.0
2412,Hawaii,U.S. Virgin Islands,0.0
2413,Hawaii,Texas,31614.0
2414,Hawaii,New Jersey,4954.0
2415,Hawaii,New Hampshire,0.0
2416,Hawaii,Alaska,1313.0
2417,Hawaii,North Dakota,0.0
2418,Hawaii,Maine,0.0
2419,Hawaii,Colorado,22068.0
2420,Hawaii,California,339247.0
2421,Hawaii,Missouri,0.0
2422,Hawaii,Nevada,28694.0
2423,Hawaii,Delaware,0.0
2424,Hawaii,Wisconsin,0.0
2425,Hawaii,New York,5584.0
2426,Hawaii,Puerto Rico,0.0
2427,Hawaii,Ohio,0.0
2428,Hawaii,Alabama,0.0
2429,Hawaii,Utah,5784.0
2430,Hawaii,Hawaii,317422.0
2431,Hawaii,Illinois,12192.0
2432,Hawaii,Indiana,0.0
2433,Hawaii,Idaho,0.0
2434,Hawaii,West Virginia,0.0
2435,Hawaii,Tennessee,0.0
2436,Hawaii,Arizona,30733.0
2437,Hawaii,Massachusetts,3346.0
2438,Illinois,Montana,18090.0
2439,Illinois,Florida,326895.0
2440,Illinois,Washington,77839.0
2441,Illinois,Arkansas,11735.0
2442,Illinois,South Dakota,15188.0
2443,Illinois,Mississippi,249.0
2444,Illinois,Kansas,10051.0
2445,Illinois,Virginia,113034.0
2446,Illinois,Georgia,110965.0
2447,Illinois,Kentucky,53161.0
2448,Illinois,Rhode Island,15929.0
2449,Illinois,Oklahoma,21000.0
2450,Illinois,Louisiana,10663.0
2451,Illinois,Minnesota,82647.0
2452,Illinois,U.S. Pacific Trust Territories and Possessions,0.0
2453,Illinois,Michigan,104836.0
2454,Illinois,Pennsylvania,109418.0
2455,Illinois,Nebraska,32846.0
2456,Illinois,Wyoming,9065.0
2457,Illinois,Oregon,35922.0
2458,Illinois,Iowa,30405.0
2459,Illinois,South Carolina,38685.0
2460,Illinois,Vermont,9931.0
2461,Illinois,Maryland,42227.0
2462,Illinois,Connecticut,24645.0
2463,Illinois,North Carolina,86458.0
2464,Illinois,New Mexico,11027.0
2465,Illinois,U.S. Virgin Islands,203.0
2466,Illinois,Texas,257324.0
2467,Illinois,New Jersey,51537.0
2468,Illinois,New Hampshire,9966.0
2469,Illinois,Alaska,12392.0
2470,Illinois,North Dakota,7060.0
2471,Illinois,Maine,27540.0
2472,Illinois,Colorado,139816.0
2473,Illinois,California,307109.0
2474,Illinois,Missouri,90694.0
2475,Illinois,Nevada,121016.0
2476,Illinois,Delaware,0.0
2477,Illinois,Wisconsin,56950.0
2478,Illinois,New York,172533.0
2479,Illinois,Puerto Rico,9497.0
2480,Illinois,Ohio,94901.0
2481,Illinois,Alabama,9204.0
2482,Illinois,Utah,34922.0
2483,Illinois,Hawaii,11075.0
2484,Illinois,Illinois,39357.0
2485,Illinois,Indiana,38952.0
2486,Illinois,Idaho,10965.0
2487,Illinois,West Virginia,3473.0
2488,Illinois,Tennessee,84106.0
2489,Illinois,Arizona,112685.0
2490,Illinois,Massachusetts,71986.0
2491,Indiana,Montana,0.0
2492,Indiana,Florida,62993.0
2493,Indiana,Washington,4386.0
2494,Indiana,Arkansas,0.0
2495,Indiana,South Dakota,115.0
2496,Indiana,Mississippi,254.0
2497,Indiana,Kansas,153.0
2498,Indiana,Virginia,10830.0
2499,Indiana,Georgia,48634.0
2500,Indiana,Kentucky,149.0
2501,Indiana,Rhode Island,0.0
2502,Indiana,Oklahoma,0.0
2503,Indiana,Louisiana,0.0
2504,Indiana,Minnesota,15823.0
2505,Indiana,U.S. Pacific Trust Territories and Possessions,0.0
2506,Indiana,Michigan,16102.0
2507,Indiana,Pennsylvania,7121.0
2508,Indiana,Nebraska,160.0
2509,Indiana,Wyoming,0.0
2510,Indiana,Oregon,172.0
2511,Indiana,Iowa,153.0
2512,Indiana,South Carolina,1262.0
2513,Indiana,Vermont,0.0
2514,Indiana,Maryland,9329.0
2515,Indiana,Connecticut,148.0
2516,Indiana,North Carolina,25329.0
2517,Indiana,New Mexico,0.0
2518,Indiana,U.S. Virgin Islands,0.0
2519,Indiana,Texas,45521.0
2520,Indiana,New Jersey,4072.0
2521,Indiana,New Hampshire,99.0
2522,Indiana,Alaska,0.0
2523,Indiana,North Dakota,108.0
2524,Indiana,Maine,132.0
2525,Indiana,Colorado,26022.0
2526,Indiana,California,9823.0
2527,Indiana,Missouri,0.0
2528,Indiana,Nevada,20079.0
2529,Indiana,Delaware,0.0
2530,Indiana,Wisconsin,0.0
2531,Indiana,New York,8243.0
2532,Indiana,Puerto Rico,0.0
2533,Indiana,Ohio,0.0
2534,Indiana,Alabama,0.0
2535,Indiana,Utah,0.0
2536,Indiana,Hawaii,0.0
2537,Indiana,Illinois,38839.0
2538,Indiana,Indiana,88.0
2539,Indiana,Idaho,0.0
2540,Indiana,West Virginia,0.0
2541,Indiana,Tennessee,232.0
2542,Indiana,Arizona,14579.0
2543,Indiana,Massachusetts,6461.0
2544,Idaho,Montana,9.0
2545,Idaho,Florida,0.0
2546,Idaho,Washington,33134.0
2547,Idaho,Arkansas,0.0
2548,Idaho,South Dakota,0.0
2549,Idaho,Mississippi,0.0
2550,Idaho,Kansas,0.0
2551,Idaho,Virginia,0.0
2552,Idaho,Georgia,2749.0
2553,Idaho,Kentucky,0.0
2554,Idaho,Rhode Island,0.0
2555,Idaho,Oklahoma,181.0
2556,Idaho,Louisiana,0.0
2557,Idaho,Minnesota,6804.0
2558,Idaho,U.S. Pacific Trust Territories and Possessions,0.0
2559,Idaho,Michigan,0.0
2560,Idaho,Pennsylvania,0.0
2561,Idaho,Nebraska,0.0
2562,Idaho,Wyoming,0.0
2563,Idaho,Oregon,5743.0
2564,Idaho,Iowa,0.0
2565,Idaho,South Carolina,0.0
2566,Idaho,Vermont,0.0
2567,Idaho,Maryland,0.0
2568,Idaho,Connecticut,0.0
2569,Idaho,North Carolina,0.0
2570,Idaho,New Mexico,0.0
2571,Idaho,U.S. Virgin Islands,0.0
2572,Idaho,Texas,15557.0
2573,Idaho,New Jersey,0.0
2574,Idaho,New Hampshire,0.0
2575,Idaho,Alaska,0.0
2576,Idaho,North Dakota,118.0
2577,Idaho,Maine,0.0
2578,Idaho,Colorado,29940.0
2579,Idaho,California,41407.0
2580,Idaho,Missouri,0.0
2581,Idaho,Nevada,11113.0
2582,Idaho,Delaware,0.0
2583,Idaho,Wisconsin,0.0
2584,Idaho,New York,342.0
2585,Idaho,Puerto Rico,0.0
2586,Idaho,Ohio,0.0
2587,Idaho,Alabama,0.0
2588,Idaho,Utah,32248.0
2589,Idaho,Hawaii,0.0
2590,Idaho,Illinois,11160.0
2591,Idaho,Indiana,0.0
2592,Idaho,Idaho,70.0
2593,Idaho,West Virginia,0.0
2594,Idaho,Tennessee,194.0
2595,Idaho,Arizona,15006.0
2596,Idaho,Massachusetts,0.0
2597,West Virginia,Montana,0.0
2598,West Virginia,Florida,5376.0
2599,West Virginia,Washington,0.0
2600,West Virginia,Arkansas,0.0
2601,West Virginia,South Dakota,0.0
2602,West Virginia,Mississippi,0.0
2603,West Virginia,Kansas,0.0
2604,West Virginia,Virginia,2964.0
2605,West Virginia,Georgia,4432.0
2606,West Virginia,Kentucky,0.0
2607,West Virginia,Rhode Island,0.0
2608,West Virginia,Oklahoma,171.0
2609,West Virginia,Louisiana,0.0
2610,West Virginia,Minnesota,0.0
2611,West Virginia,U.S. Pacific Trust Territories and Possessions,0.0
2612,West Virginia,Michigan,0.0
2613,West Virginia,Pennsylvania,854.0
2614,West Virginia,Nebraska,0.0
2615,West Virginia,Wyoming,0.0
2616,West Virginia,Oregon,0.0
2617,West Virginia,Iowa,103.0
2618,West Virginia,South Carolina,161.0
2619,West Virginia,Vermont,0.0
2620,West Virginia,Maryland,129.0
2621,West Virginia,Connecticut,0.0
2622,West Virginia,North Carolina,7906.0
2623,West Virginia,New Mexico,0.0
2624,West Virginia,U.S. Virgin Islands,0.0
2625,West Virginia,Texas,0.0
2626,West Virginia,New Jersey,0.0
2627,West Virginia,New Hampshire,0.0
2628,West Virginia,Alaska,0.0
2629,West Virginia,North Dakota,0.0
2630,West Virginia,Maine,0.0
2631,West Virginia,Colorado,0.0
2632,West Virginia,California,0.0
2633,West Virginia,Missouri,0.0
2634,West Virginia,Nevada,0.0
2635,West Virginia,Delaware,0.0
2636,West Virginia,Wisconsin,0.0
2637,West Virginia,New York,0.0
2638,West Virginia,Puerto Rico,0.0
2639,West Virginia,Ohio,0.0
2640,West Virginia,Alabama,0.0
2641,West Virginia,Utah,0.0
2642,West Virginia,Hawaii,0.0
2643,West Virginia,Illinois,2717.0
2644,West Virginia,Indiana,0.0
2645,West Virginia,Idaho,0.0
2646,West Virginia,West Virginia,1254.0
2647,West Virginia,Tennessee,0.0
2648,West Virginia,Arizona,0.0
2649,West Virginia,Massachusetts,0.0
2650,Tennessee,Montana,997.0
2651,Tennessee,Florida,132466.0
2652,Tennessee,Washington,13710.0
2653,Tennessee,Arkansas,959.0
2654,Tennessee,South Dakota,0.0
2655,Tennessee,Mississippi,1550.0
2656,Tennessee,Kansas,0.0
2657,Tennessee,Virginia,36705.0
2658,Tennessee,Georgia,120669.0
2659,Tennessee,Kentucky,167.0
2660,Tennessee,Rhode Island,0.0
2661,Tennessee,Oklahoma,616.0
2662,Tennessee,Louisiana,0.0
2663,Tennessee,Minnesota,21945.0
2664,Tennessee,U.S. Pacific Trust Territories and Possessions,0.0
2665,Tennessee,Michigan,31344.0
2666,Tennessee,Pennsylvania,33884.0
2667,Tennessee,Nebraska,473.0
2668,Tennessee,Wyoming,0.0
2669,Tennessee,Oregon,0.0
2670,Tennessee,Iowa,2036.0
2671,Tennessee,South Carolina,10602.0
2672,Tennessee,Vermont,0.0
2673,Tennessee,Maryland,15279.0
2674,Tennessee,Connecticut,3573.0
2675,Tennessee,North Carolina,72991.0
2676,Tennessee,New Mexico,154.0
2677,Tennessee,U.S. Virgin Islands,0.0
2678,Tennessee,Texas,157559.0
2679,Tennessee,New Jersey,15686.0
2680,Tennessee,New Hampshire,0.0
2681,Tennessee,Alaska,0.0
2682,Tennessee,North Dakota,978.0
2683,Tennessee,Maine,0.0
2684,Tennessee,Colorado,50427.0
2685,Tennessee,California,51970.0
2686,Tennessee,Missouri,20986.0
2687,Tennessee,Nevada,20782.0
2688,Tennessee,Delaware,103.0
2689,Tennessee,Wisconsin,8684.0
2690,Tennessee,New York,33361.0
2691,Tennessee,Puerto Rico,103.0
2692,Tennessee,Ohio,13471.0
2693,Tennessee,Alabama,6.0
2694,Tennessee,Utah,13679.0
2695,Tennessee,Hawaii,0.0
2696,Tennessee,Illinois,80486.0
2697,Tennessee,Indiana,258.0
2698,Tennessee,Idaho,176.0
2699,Tennessee,West Virginia,0.0
2700,Tennessee,Tennessee,1.0
2701,Tennessee,Arizona,24132.0
2702,Tennessee,Massachusetts,20466.0
2703,Arizona,Montana,5638.0
2704,Arizona,Florida,42713.0
2705,Arizona,Washington,84081.0
2706,Arizona,Arkansas,0.0
2707,Arizona,South Dakota,7930.0
2708,Arizona,Mississippi,0.0
2709,Arizona,Kansas,1412.0
2710,Arizona,Virginia,14156.0
2711,Arizona,Georgia,48857.0
2712,Arizona,Kentucky,7085.0
2713,Arizona,Rhode Island,0.0
2714,Arizona,Oklahoma,17583.0
2715,Arizona,Louisiana,1278.0
2716,Arizona,Minnesota,44975.0
2717,Arizona,U.S. Pacific Trust Territories and Possessions,0.0
2718,Arizona,Michigan,26409.0
2719,Arizona,Pennsylvania,30271.0
2720,Arizona,Nebraska,15377.0
2721,Arizona,Wyoming,1227.0
2722,Arizona,Oregon,44161.0
2723,Arizona,Iowa,11329.0
2724,Arizona,South Carolina,0.0
2725,Arizona,Vermont,0.0
2726,Arizona,Maryland,10288.0
2727,Arizona,Connecticut,115.0
2728,Arizona,North Carolina,39090.0
2729,Arizona,New Mexico,26966.0
2730,Arizona,U.S. Virgin Islands,0.0
2731,Arizona,Texas,218747.0
2732,Arizona,New Jersey,24739.0
2733,Arizona,New Hampshire,3.0
2734,Arizona,Alaska,2800.0
2735,Arizona,North Dakota,4880.0
2736,Arizona,Maine,0.0
2737,Arizona,Colorado,125150.0
2738,Arizona,California,407994.0
2739,Arizona,Missouri,36621.0
2740,Arizona,Nevada,88528.0
2741,Arizona,Delaware,0.0
2742,Arizona,Wisconsin,20873.0
2743,Arizona,New York,22904.0
2744,Arizona,Puerto Rico,0.0
2745,Arizona,Ohio,18077.0
2746,Arizona,Alabama,5.0
2747,Arizona,Utah,67361.0
2748,Arizona,Hawaii,29853.0
2749,Arizona,Illinois,112400.0
2750,Arizona,Indiana,14618.0
2751,Arizona,Idaho,14980.0
2752,Arizona,West Virginia,0.0
2753,Arizona,Tennessee,23364.0
2754,Arizona,Arizona,45097.0
2755,Arizona,Massachusetts,18577.0
2756,Massachusetts,Montana,226.0
2757,Massachusetts,Florida,163849.0
2758,Massachusetts,Washington,27579.0
2759,Massachusetts,Arkansas,0.0
2760,Massachusetts,South Dakota,0.0
2761,Massachusetts,Mississippi,0.0
2762,Massachusetts,Kansas,0.0
2763,Massachusetts,Virginia,63412.0
2764,Massachusetts,Georgia,59422.0
2765,Massachusetts,Kentucky,4565.0
2766,Massachusetts,Rhode Island,216.0
2767,Massachusetts,Oklahoma,166.0
2768,Massachusetts,Louisiana,1940.0
2769,Massachusetts,Minnesota,26108.0
2770,Massachusetts,U.S. Pacific Trust Territories and Possessions,0.0
2771,Massachusetts,Michigan,26878.0
2772,Massachusetts,Pennsylvania,31739.0
2773,Massachusetts,Nebraska,0.0
2774,Massachusetts,Wyoming,67.0
2775,Massachusetts,Oregon,5228.0
2776,Massachusetts,Iowa,0.0
2777,Massachusetts,South Carolina,13473.0
2778,Massachusetts,Vermont,579.0
2779,Massachusetts,Maryland,21103.0
2780,Massachusetts,Connecticut,22.0
2781,Massachusetts,North Carolina,56234.0
2782,Massachusetts,New Mexico,0.0
2783,Massachusetts,U.S. Virgin Islands,341.0
2784,Massachusetts,Texas,57809.0
2785,Massachusetts,New Jersey,25927.0
2786,Massachusetts,New Hampshire,492.0
2787,Massachusetts,Alaska,0.0
2788,Massachusetts,North Dakota,16.0
2789,Massachusetts,Maine,4041.0
2790,Massachusetts,Colorado,38686.0
2791,Massachusetts,California,90704.0
2792,Massachusetts,Missouri,10165.0
2793,Massachusetts,Nevada,15949.0
2794,Massachusetts,Delaware,0.0
2795,Massachusetts,Wisconsin,938.0
2796,Massachusetts,New York,52784.0
2797,Massachusetts,Puerto Rico,13319.0
2798,Massachusetts,Ohio,13982.0
2799,Massachusetts,Alabama,0.0
2800,Massachusetts,Utah,15396.0
2801,Massachusetts,Hawaii,2902.0
2802,Massachusetts,Illinois,69344.0
2803,Massachusetts,Indiana,6444.0
2804,Massachusetts,Idaho,0.0
2805,Massachusetts,West Virginia,0.0
2806,Massachusetts,Tennessee,20094.0
2807,Massachusetts,Arizona,17052.0
2808,Massachusetts,Massachusetts,22335.0
